Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","706","Somalia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","58.7983","E","Estimated value",""
"GLE","Emissions from Livestock","710","South Africa","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","47.0522","E","Estimated value",""
"GLE","Emissions from Livestock","710","South Africa","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","111.2642","E","Estimated value",""
"GLE","Emissions from Livestock","728","South Sudan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","396.5064","E","Estimated value",""
"GLE","Emissions from Livestock","728","South Sudan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","77.788","E","Estimated value",""
"GLE","Emissions from Livestock","724","Spain","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","117.0271","E","Estimated value",""
"GLE","Emissions from Livestock","724","Spain","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","126.4472","E","Estimated value",""
"GLE","Emissions from Livestock","144","Sri Lanka","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","21.5853","E","Estimated value",""
"GLE","Emissions from Livestock","144","Sri Lanka","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0587","E","Estimated value",""
"GLE","Emissions from Livestock","729","Sudan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","386.645","E","Estimated value",""
"GLE","Emissions from Livestock","729","Sudan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","212.9195","E","Estimated value",""
"GLE","Emissions from Livestock","740","Suriname","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.091","E","Estimated value",""
"GLE","Emissions from Livestock","740","Suriname","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0308","E","Estimated value",""
"GLE","Emissions from Livestock","752","Sweden","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","42.0072","E","Estimated value",""
"GLE","Emissions from Livestock","752","Sweden","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.0118","E","Estimated value",""
"GLE","Emissions from Livestock","756","Switzerland","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","74.5341","E","Estimated value",""
"GLE","Emissions from Livestock","756","Switzerland","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.8135","E","Estimated value",""
"GLE","Emissions from Livestock","760","Syrian Arab Republic","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","24.6501","E","Estimated value",""
"GLE","Emissions from Livestock","760","Syrian Arab Republic","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","82.7764","E","Estimated value",""
"GLE","Emissions from Livestock","762","Tajikistan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","94.71","E","Estimated value",""
"GLE","Emissions from Livestock","762","Tajikistan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","19.4926","E","Estimated value",""
"GLE","Emissions from Livestock","764","Thailand","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","21.3677","E","Estimated value",""
"GLE","Emissions from Livestock","764","Thailand","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.218","E","Estimated value",""
"GLE","Emissions from Livestock","626","Timor-Leste","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","2.0344","E","Estimated value",""
"GLE","Emissions from Livestock","626","Timor-Leste","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.1663","E","Estimated value",""
"GLE","Emissions from Livestock","768","Togo","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","3.039","E","Estimated value",""
"GLE","Emissions from Livestock","768","Togo","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","9.183","E","Estimated value",""
"GLE","Emissions from Livestock","776","Tonga","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0248","E","Estimated value",""
"GLE","Emissions from Livestock","780","Trinidad and Tobago","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.5361","E","Estimated value",""
"GLE","Emissions from Livestock","780","Trinidad and Tobago","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0568","E","Estimated value",""
"GLE","Emissions from Livestock","788","Tunisia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","21.0311","E","Estimated value",""
"GLE","Emissions from Livestock","788","Tunisia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","32.5485","E","Estimated value",""
"GLE","Emissions from Livestock","792","Türkiye","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","302.8433","E","Estimated value",""
"GLE","Emissions from Livestock","792","Türkiye","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","214.8466","E","Estimated value",""
"GLE","Emissions from Livestock","795","Turkmenistan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","86.3478","E","Estimated value",""
"GLE","Emissions from Livestock","795","Turkmenistan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","71.7285","E","Estimated value",""
"GLE","Emissions from Livestock","800","Uganda","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","177.8441","E","Estimated value",""
"GLE","Emissions from Livestock","800","Uganda","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","11.0035","E","Estimated value",""
"GLE","Emissions from Livestock","804","Ukraine","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","194.216","E","Estimated value",""
"GLE","Emissions from Livestock","804","Ukraine","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.3956","E","Estimated value",""
"GLE","Emissions from Livestock","784","United Arab Emirates","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","2.156","E","Estimated value",""
"GLE","Emissions from Livestock","784","United Arab Emirates","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","10.6838","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","256.128","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","267.7884","E","Estimated value",""
"GLE","Emissions from Livestock","834","United Republic of Tanzania","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","349.8809","E","Estimated value",""
"GLE","Emissions from Livestock","834","United Republic of Tanzania","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","33.0474","E","Estimated value",""
"GLE","Emissions from Livestock","840","United States of America","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","1644.2976","E","Estimated value",""
"GLE","Emissions from Livestock","840","United States of America","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","42.588","E","Estimated value",""
"GLE","Emissions from Livestock","858","Uruguay","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","54.677","E","Estimated value",""
"GLE","Emissions from Livestock","858","Uruguay","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","32.6356","E","Estimated value",""
"GLE","Emissions from Livestock","860","Uzbekistan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","317.2597","E","Estimated value",""
"GLE","Emissions from Livestock","860","Uzbekistan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","96.0289","E","Estimated value",""
"GLE","Emissions from Livestock","548","Vanuatu","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","1.2871","E","Estimated value",""
"GLE","Emissions from Livestock","862","Venezuela (Bolivarian Republic of)","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","244.0863","E","Estimated value",""
"GLE","Emissions from Livestock","862","Venezuela (Bolivarian Republic of)","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.2152","E","Estimated value",""
"GLE","Emissions from Livestock","704","Viet Nam","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","30.7871","E","Estimated value",""
"GLE","Emissions from Livestock","887","Yemen","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","18.7516","E","Estimated value",""
"GLE","Emissions from Livestock","887","Yemen","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","47.6254","E","Estimated value",""
"GLE","Emissions from Livestock","894","Zambia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","13.1426","E","Estimated value",""
"GLE","Emissions from Livestock","894","Zambia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.8131","E","Estimated value",""
"GLE","Emissions from Livestock","716","Zimbabwe","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","44.3986","E","Estimated value",""
"GLE","Emissions from Livestock","716","Zimbabwe","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.8368","E","Estimated value",""
