Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","410","Republic of Korea","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0056","E","Estimated value",""
"GCE","Emissions from Crops","498","Republic of Moldova","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","1.1353","E","Estimated value",""
"GCE","Emissions from Crops","498","Republic of Moldova","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","498","Republic of Moldova","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.3244","E","Estimated value",""
"GCE","Emissions from Crops","638","Réunion","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","638","Réunion","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","642","Romania","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","6.8595","E","Estimated value",""
"GCE","Emissions from Crops","642","Romania","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1.6889","E","Estimated value",""
"GCE","Emissions from Crops","642","Romania","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","2.3277","E","Estimated value",""
"GCE","Emissions from Crops","643","Russian Federation","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","7.376","E","Estimated value",""
"GCE","Emissions from Crops","643","Russian Federation","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","55.1528","E","Estimated value",""
"GCE","Emissions from Crops","643","Russian Federation","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","31.1735","E","Estimated value",""
"GCE","Emissions from Crops","646","Rwanda","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.795","E","Estimated value",""
"GCE","Emissions from Crops","646","Rwanda","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","2.1148","E","Estimated value",""
"GCE","Emissions from Crops","646","Rwanda","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0133","E","Estimated value",""
"GCE","Emissions from Crops","662","Saint Lucia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","670","Saint Vincent and the Grenadines","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","670","Saint Vincent and the Grenadines","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","678","Sao Tome and Principe","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GCE","Emissions from Crops","682","Saudi Arabia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0358","E","Estimated value",""
"GCE","Emissions from Crops","682","Saudi Arabia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.0949","E","Estimated value",""
"GCE","Emissions from Crops","682","Saudi Arabia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0939","E","Estimated value",""
"GCE","Emissions from Crops","686","Senegal","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.7748","E","Estimated value",""
"GCE","Emissions from Crops","686","Senegal","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","28.8604","E","Estimated value",""
"GCE","Emissions from Crops","688","Serbia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","2.6906","E","Estimated value",""
"GCE","Emissions from Crops","688","Serbia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.6276","E","Estimated value",""
"GCE","Emissions from Crops","694","Sierra Leone","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0441","E","Estimated value",""
"GCE","Emissions from Crops","694","Sierra Leone","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","40.4983","E","Estimated value",""
"GCE","Emissions from Crops","703","Slovakia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.517","E","Estimated value",""
"GCE","Emissions from Crops","703","Slovakia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","703","Slovakia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.418","E","Estimated value",""
"GCE","Emissions from Crops","705","Slovenia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.1075","E","Estimated value",""
"GCE","Emissions from Crops","705","Slovenia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","705","Slovenia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0295","E","Estimated value",""
"GCE","Emissions from Crops","090","Solomon Islands","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.3431","E","Estimated value",""
"GCE","Emissions from Crops","706","Somalia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.27","E","Estimated value",""
"GCE","Emissions from Crops","706","Somalia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.1284","E","Estimated value",""
"GCE","Emissions from Crops","706","Somalia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0028","E","Estimated value",""
"GCE","Emissions from Crops","710","South Africa","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","7.8523","E","Estimated value",""
"GCE","Emissions from Crops","710","South Africa","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.3073","E","Estimated value",""
"GCE","Emissions from Crops","710","South Africa","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.5506","E","Estimated value",""
"GCE","Emissions from Crops","728","South Sudan","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.5524","E","Estimated value",""
"GCE","Emissions from Crops","728","South Sudan","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","4.1939","E","Estimated value",""
"GCE","Emissions from Crops","728","South Sudan","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","724","Spain","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.9282","E","Estimated value",""
"GCE","Emissions from Crops","724","Spain","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","51.5898","E","Estimated value",""
"GCE","Emissions from Crops","724","Spain","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","2.0678","E","Estimated value",""
"GCE","Emissions from Crops","144","Sri Lanka","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.2113","E","Estimated value",""
"GCE","Emissions from Crops","144","Sri Lanka","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","115.3475","E","Estimated value",""
"GCE","Emissions from Crops","729","Sudan","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0523","E","Estimated value",""
"GCE","Emissions from Crops","729","Sudan","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1.6571","E","Estimated value",""
"GCE","Emissions from Crops","729","Sudan","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.3472","E","Estimated value",""
"GCE","Emissions from Crops","740","Suriname","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","740","Suriname","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","16.2805","E","Estimated value",""
"GCE","Emissions from Crops","752","Sweden","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.005","E","Estimated value",""
"GCE","Emissions from Crops","752","Sweden","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","752","Sweden","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.4851","E","Estimated value",""
"GCE","Emissions from Crops","756","Switzerland","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0539","E","Estimated value",""
"GCE","Emissions from Crops","756","Switzerland","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0918","E","Estimated value",""
"GCE","Emissions from Crops","760","Syrian Arab Republic","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.1361","E","Estimated value",""
"GCE","Emissions from Crops","760","Syrian Arab Republic","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","760","Syrian Arab Republic","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","1.4586","E","Estimated value",""
"GCE","Emissions from Crops","762","Tajikistan","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0362","E","Estimated value",""
"GCE","Emissions from Crops","762","Tajikistan","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","2.8546","E","Estimated value",""
"GCE","Emissions from Crops","762","Tajikistan","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.2899","E","Estimated value",""
"GCE","Emissions from Crops","764","Thailand","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","2.9724","E","Estimated value",""
"GCE","Emissions from Crops","764","Thailand","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1679.0452","E","Estimated value",""
"GCE","Emissions from Crops","764","Thailand","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GCE","Emissions from Crops","626","Timor-Leste","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0785","E","Estimated value",""
"GCE","Emissions from Crops","626","Timor-Leste","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","3.5157","E","Estimated value",""
"GCE","Emissions from Crops","768","Togo","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","1.934","E","Estimated value",""
"GCE","Emissions from Crops","768","Togo","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1.1836","E","Estimated value",""
"GCE","Emissions from Crops","780","Trinidad and Tobago","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GCE","Emissions from Crops","780","Trinidad and Tobago","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.0984","E","Estimated value",""
"GCE","Emissions from Crops","788","Tunisia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.6545","E","Estimated value",""
"GCE","Emissions from Crops","792","Türkiye","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","1.8645","E","Estimated value",""
"GCE","Emissions from Crops","792","Türkiye","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","35.2977","E","Estimated value",""
"GCE","Emissions from Crops","792","Türkiye","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","7.4678","E","Estimated value",""
"GCE","Emissions from Crops","795","Turkmenistan","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0106","E","Estimated value",""
"GCE","Emissions from Crops","795","Turkmenistan","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","4.5102","E","Estimated value",""
"GCE","Emissions from Crops","795","Turkmenistan","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.7468","E","Estimated value",""
"GCE","Emissions from Crops","800","Uganda","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","4.4075","E","Estimated value",""
"GCE","Emissions from Crops","800","Uganda","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","9.1269","E","Estimated value",""
"GCE","Emissions from Crops","800","Uganda","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GCE","Emissions from Crops","804","Ukraine","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","14.5587","E","Estimated value",""
"GCE","Emissions from Crops","804","Ukraine","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","3.1526","E","Estimated value",""
"GCE","Emissions from Crops","804","Ukraine","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","7.0897","E","Estimated value",""
"GCE","Emissions from Crops","784","United Arab Emirates","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0027","E","Estimated value",""
"GCE","Emissions from Crops","784","United Arab Emirates","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","1.498","E","Estimated value",""
"GCE","Emissions from Crops","834","United Republic of Tanzania","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","11.34","E","Estimated value",""
"GCE","Emissions from Crops","834","United Republic of Tanzania","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","162.9004","E","Estimated value",""
"GCE","Emissions from Crops","834","United Republic of Tanzania","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0648","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","89.9404","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","424.7345","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","16.0792","E","Estimated value",""
"GCE","Emissions from Crops","858","Uruguay","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.3151","E","Estimated value",""
"GCE","Emissions from Crops","858","Uruguay","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","39.4923","E","Estimated value",""
"GCE","Emissions from Crops","858","Uruguay","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.2565","E","Estimated value",""
"GCE","Emissions from Crops","860","Uzbekistan","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.1315","E","Estimated value",""
"GCE","Emissions from Crops","860","Uzbekistan","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","10.4944","E","Estimated value",""
"GCE","Emissions from Crops","860","Uzbekistan","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","1.4599","E","Estimated value",""
"GCE","Emissions from Crops","548","Vanuatu","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.004","E","Estimated value",""
"GCE","Emissions from Crops","862","Venezuela (Bolivarian Republic of)","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","1.0649","E","Estimated value",""
"GCE","Emissions from Crops","862","Venezuela (Bolivarian Republic of)","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","43.9409","E","Estimated value",""
"GCE","Emissions from Crops","862","Venezuela (Bolivarian Republic of)","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0003","E","Estimated value",""
"GCE","Emissions from Crops","704","Viet Nam","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","2.5368","E","Estimated value",""
"GCE","Emissions from Crops","704","Viet Nam","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1285.4751","E","Estimated value",""
"GCE","Emissions from Crops","887","Yemen","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","0.0999","E","Estimated value",""
"GCE","Emissions from Crops","887","Yemen","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0805","E","Estimated value",""
"GCE","Emissions from Crops","894","Zambia","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","3.6005","E","Estimated value",""
"GCE","Emissions from Crops","894","Zambia","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","1.7697","E","Estimated value",""
"GCE","Emissions from Crops","894","Zambia","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GCE","Emissions from Crops","716","Zimbabwe","72440","Crops total (Emissions CH4)","0112","Maize (corn)","2020","2020","3050","FAO TIER 1","kt","2.751","E","Estimated value",""
"GCE","Emissions from Crops","716","Zimbabwe","72440","Crops total (Emissions CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kt","0.0901","E","Estimated value",""
"GCE","Emissions from Crops","716","Zimbabwe","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","0.048","E","Estimated value",""
